city,userID,rank,path_ids,path_names,n_pois,total_profit,total_time_min
Edinburgh,29978367@N00,2,Edinburgh_26,Royal Museum,1,0.2776,30.0
Edinburgh,30079696@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,30129139@N04,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,30129139@N04,2,Edinburgh_25,Craiglockhart Castle,1,0.0001,30.0
Edinburgh,30409117@N07,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,30420228@N05,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,30713600@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,30713600@N00,2,Edinburgh_26,Royal Museum,1,0.3228,30.0
Edinburgh,30963564@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.1957,30.0
Edinburgh,30963564@N00,2,Edinburgh_6,Forth Road Bridge,1,0.0836,30.0
Edinburgh,30985799@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,30985799@N00,2,Edinburgh_26,Royal Museum,1,0.3835,30.0
Edinburgh,30985799@N00,3,Edinburgh_25,Craiglockhart Castle,1,0.382,30.0
Edinburgh,31191687@N06,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,31191687@N06,2,Edinburgh_25,Craiglockhart Castle,1,0.3491,30.0
Edinburgh,31363435@N07,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,31363435@N07,2,Edinburgh_26,Royal Museum,1,0.0001,30.0
Edinburgh,31363435@N07,3,Edinburgh_25,Craiglockhart Castle,1,0.0,30.0
Edinburgh,31397036@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,31404528@N02,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,31438571@N07,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,31450835@N05,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,31450835@N05,2,Edinburgh_6,Forth Road Bridge,1,0.1095,30.0
Edinburgh,31484134@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.0003,30.0
Edinburgh,31612046@N04,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,31803571@N02,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,32054787@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,32054787@N00,2,Edinburgh_6,Forth Road Bridge,1,0.0437,30.0
Edinburgh,32111003@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,32111003@N00,2,Edinburgh_6,Forth Road Bridge,1,0.0007,30.0
Edinburgh,32263295@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,32280754@N05,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,32280754@N05,2,Edinburgh_26,Royal Museum,1,0.0678,30.0
Edinburgh,32280754@N05,3,Edinburgh_6,Forth Road Bridge,1,0.0623,30.0
Edinburgh,32329639@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,32401601@N00,1,Edinburgh_6,Forth Road Bridge,1,0.0059,30.0
Edinburgh,32481757@N04,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,32481757@N04,2,Edinburgh_6,Forth Road Bridge,1,0.0556,30.0
Edinburgh,32812410@N06,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,32812410@N06,2,Edinburgh_25,Craiglockhart Castle,1,0.0389,30.0
Edinburgh,32812410@N06,3,Edinburgh_26,Royal Museum,1,0.0144,30.0
Edinburgh,33241781@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,33278177@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,33278177@N00,2,Edinburgh_6,Forth Road Bridge,1,0.0002,30.0
Edinburgh,33565152@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,33613749@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.448,30.0
Edinburgh,34427470616@N01,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,34427470616@N01,2,Edinburgh_26,Royal Museum,1,0.2309,30.0
Edinburgh,34666709@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,34792843@N04,1,Edinburgh_25,Craiglockhart Castle,1,0.0611,30.0
Edinburgh,35034357529@N01,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,35034357529@N01,2,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,35468140287@N01,1,Edinburgh_6,Forth Road Bridge,1,0.0231,30.0
Edinburgh,35468159247@N01,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,35468159247@N01,2,Edinburgh_25,Craiglockhart Castle,1,0.0522,30.0
Edinburgh,35583056@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,35584803@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,35884190@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,36424619@N00,1,Edinburgh_26,Royal Museum,1,0.4864,30.0
Edinburgh,36539950@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,36539950@N00,2,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,36749913@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,36749913@N00,2,Edinburgh_26,Royal Museum,1,0.0185,30.0
Edinburgh,36967808@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.4643,30.0
Edinburgh,36967808@N00,2,Edinburgh_6,Forth Road Bridge,1,0.1768,30.0
Edinburgh,37029314@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,37029314@N00,2,Edinburgh_6,Forth Road Bridge,1,0.0743,30.0
Edinburgh,37185577@N00,1,Edinburgh_6,Forth Road Bridge,1,0.0154,30.0
Edinburgh,37493306@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,37493306@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0004,30.0
Edinburgh,37546787@N05,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,37574483@N07,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,37581812@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,37581812@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.212,30.0
Edinburgh,37804979@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,37804979@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.1498,30.0
Edinburgh,37996646802@N01,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,38115734@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,38115734@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0084,30.0
Edinburgh,38783516@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.4999,30.0
Edinburgh,39643094@N03,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,39927207@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,39927207@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0034,30.0
Edinburgh,40055757@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.0,30.0
Edinburgh,40139809@N00,1,Edinburgh_6,Forth Road Bridge,1,0.3558,30.0
Edinburgh,40139809@N00,2,Edinburgh_26,Royal Museum,1,0.0023,30.0
Edinburgh,40230716@N03,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,40492361@N06,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,40725466@N03,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,41894148532@N01,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,41894148532@N01,2,Edinburgh_26,Royal Museum,1,0.4236,30.0
Edinburgh,41984492@N00,1,Edinburgh_6,Forth Road Bridge,1,0.4999,30.0
Edinburgh,42027916@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,42027916@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0069,30.0
Edinburgh,42027916@N00,3,Edinburgh_26,Royal Museum,1,0.0024,30.0
Edinburgh,42072165@N08,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,42072165@N08,2,Edinburgh_6,Forth Road Bridge,1,0.0,30.0
Edinburgh,42348675@N00,1,Edinburgh_6,Forth Road Bridge,1,0.3852,30.0
Edinburgh,42348675@N00,2,Edinburgh_26,Royal Museum,1,0.3741,30.0
Edinburgh,42348675@N00,3,Edinburgh_25,Craiglockhart Castle,1,0.0,30.0
Edinburgh,42479008@N02,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,42479008@N02,2,Edinburgh_6,Forth Road Bridge,1,0.4307,30.0
Edinburgh,42509361@N05,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,42583704@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,42583704@N00,2,Edinburgh_6,Forth Road Bridge,1,0.175,30.0
Edinburgh,42629370@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,42629370@N00,2,Edinburgh_26,Royal Museum,1,0.2209,30.0
Edinburgh,42795041@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,43002463@N00,1,Edinburgh_26,Royal Museum,1,0.3726,30.0
Edinburgh,43002463@N00,2,Edinburgh_6,Forth Road Bridge,1,0.2595,30.0
Edinburgh,43126182@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,43222683@N00,1,Edinburgh_6,Forth Road Bridge,1,0.4999,30.0
Edinburgh,43405950@N07,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,43405950@N07,2,Edinburgh_25,Craiglockhart Castle,1,0.0223,30.0
Edinburgh,43498286@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,43619118@N04,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,43619118@N04,2,Edinburgh_6,Forth Road Bridge,1,0.1218,30.0
Edinburgh,44036847@N05,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,44036847@N05,2,Edinburgh_25,Craiglockhart Castle,1,0.0375,30.0
Edinburgh,44124341325@N01,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,44124372821@N01,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,44124427374@N01,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,44232237@N03,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,44232237@N03,2,Edinburgh_6,Forth Road Bridge,1,0.0029,30.0
Edinburgh,44756385@N00,1,Edinburgh_26,Royal Museum,1,0.4201,30.0
Edinburgh,44756385@N00,2,Edinburgh_6,Forth Road Bridge,1,0.2055,30.0
Edinburgh,44925192@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.0112,30.0
Edinburgh,45457437@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,45457437@N00,2,Edinburgh_26,Royal Museum,1,0.0459,30.0
Edinburgh,45457437@N00,3,Edinburgh_25,Craiglockhart Castle,1,0.0435,30.0
Edinburgh,45941278@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,45972156@N04,1,Edinburgh_25,Craiglockhart Castle,1,0.3134,30.0
Edinburgh,45972156@N04,2,Edinburgh_6,Forth Road Bridge,1,0.0352,30.0
Edinburgh,46001741@N07,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,46001741@N07,2,Edinburgh_26,Royal Museum,1,0.271,30.0
Edinburgh,46952961@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,46952961@N00,2,Edinburgh_6,Forth Road Bridge,1,0.0066,30.0
Edinburgh,46980778@N07,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,46980778@N07,2,Edinburgh_6,Forth Road Bridge,1,0.3861,30.0
Edinburgh,47183913@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.496,30.0
Edinburgh,47183913@N00,2,Edinburgh_6,Forth Road Bridge,1,0.4879,30.0
Edinburgh,47495910@N05,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,47616704@N00,1,Edinburgh_6,Forth Road Bridge,1,0.454,30.0
Edinburgh,47905916@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,48122140@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,48122140@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0236,30.0
Edinburgh,48122140@N00,3,Edinburgh_26,Royal Museum,1,0.0015,30.0
Edinburgh,48277923@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,48320486@N05,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,48321512@N06,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,48321512@N06,2,Edinburgh_25,Craiglockhart Castle,1,0.0093,30.0
Edinburgh,48355243@N00,1,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,48392589@N02,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,50195515@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,50195515@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0831,30.0
Edinburgh,50234824@N07,1,Edinburgh_6,Forth Road Bridge,1,0.4999,30.0
Edinburgh,50336060@N02,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,50509003@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,50542255@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,50833784@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,50833784@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.1992,30.0
Edinburgh,50833784@N00,3,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,51035639266@N01,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,51367743@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,51367743@N00,2,Edinburgh_6,Forth Road Bridge,1,0.4881,30.0
Edinburgh,51367743@N00,3,Edinburgh_26,Royal Museum,1,0.1101,30.0
Edinburgh,52015062@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,52323908@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,52439376@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,52706710@N03,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,52706710@N03,2,Edinburgh_25,Craiglockhart Castle,1,0.1385,30.0
Edinburgh,52706710@N03,3,Edinburgh_26,Royal Museum,1,0.0951,30.0
Edinburgh,53260610@N04,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,53836246@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,53836246@N00,2,Edinburgh_6,Forth Road Bridge,1,0.4386,30.0
Edinburgh,53921762@N00,1,Edinburgh_6,Forth Road Bridge,1,0.003,30.0
Edinburgh,54022106@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,54022106@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.3864,30.0
Edinburgh,54022106@N00,3,Edinburgh_6,Forth Road Bridge,1,0.152,30.0
Edinburgh,54408024@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,54549576@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,54549576@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0001,30.0
Edinburgh,55238998@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,55826454@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,56435120@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,56617401@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,56617401@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.4816,30.0
Edinburgh,57192952@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,57899800@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,58034287@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,58096905@N07,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,58554451@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.3219,30.0
Edinburgh,58554451@N00,2,Edinburgh_6,Forth Road Bridge,1,0.2915,30.0
Edinburgh,58598613@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,58648602@N04,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,58648602@N04,2,Edinburgh_25,Craiglockhart Castle,1,0.2452,30.0
Edinburgh,58695432@N00,1,Edinburgh_6,Forth Road Bridge,1,0.0014,30.0
Edinburgh,59271446@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,59271446@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.2419,30.0
Edinburgh,59353887@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,59446027@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,60006733@N05,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,60006733@N05,2,Edinburgh_26,Royal Museum,1,0.3126,30.0
Edinburgh,60006733@N05,3,Edinburgh_6,Forth Road Bridge,1,0.001,30.0
Edinburgh,60206297@N00,1,Edinburgh_6,Forth Road Bridge,1,0.2456,30.0
Edinburgh,60444977@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,60444977@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0005,30.0
Edinburgh,60611127@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,60611127@N00,2,Edinburgh_26,Royal Museum,1,0.1411,30.0
Edinburgh,60611127@N00,3,Edinburgh_6,Forth Road Bridge,1,0.1291,30.0
Edinburgh,61635869@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,61663261@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,61663261@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.4623,30.0
Edinburgh,61663261@N00,3,Edinburgh_6,Forth Road Bridge,1,0.0,30.0
Edinburgh,61897811@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,61897811@N00,2,Edinburgh_6,Forth Road Bridge,1,0.2521,30.0
Edinburgh,62136333@N02,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,62136333@N02,2,Edinburgh_6,Forth Road Bridge,1,0.4358,30.0
Edinburgh,62308216@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,62744044@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,63079834@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,63079834@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0377,30.0
Edinburgh,63238112@N02,1,Edinburgh_6,Forth Road Bridge,1,0.4377,30.0
Edinburgh,63406964@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,63679518@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,63999590@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,65016744@N06,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,65326158@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,65393953@N03,1,Edinburgh_26,Royal Museum,1,0.1905,30.0
Edinburgh,65632261@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,65958138@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,66227636@N04,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,66227636@N04,2,Edinburgh_6,Forth Road Bridge,1,0.0257,30.0
Edinburgh,66434265@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,66434265@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0124,30.0
Edinburgh,66434265@N00,3,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,66913692@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,67008765@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,67008765@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.2999,30.0
Edinburgh,67008765@N00,3,Edinburgh_26,Royal Museum,1,0.0588,30.0
Edinburgh,67596800@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,67975030@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,67975030@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0018,30.0
Edinburgh,68493542@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,68493542@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0001,30.0
Edinburgh,68838281@N00,1,Edinburgh_6,Forth Road Bridge,1,0.1523,30.0
Edinburgh,69252813@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,70384696@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,70544918@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,70641280@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,70641280@N00,2,Edinburgh_6,Forth Road Bridge,1,0.0013,30.0
Edinburgh,70938076@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,70938076@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.173,30.0
Edinburgh,70938076@N00,3,Edinburgh_26,Royal Museum,1,0.0298,30.0
Edinburgh,71057941@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,71057941@N00,2,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,71088526@N00,1,Edinburgh_26,Royal Museum,1,0.5,30.0
Edinburgh,71088526@N00,2,Edinburgh_6,Forth Road Bridge,1,0.3954,30.0
Edinburgh,71088526@N00,3,Edinburgh_25,Craiglockhart Castle,1,0.1416,30.0
Edinburgh,71401076@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,71445279@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,71445279@N00,2,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,7150832@N06,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,71668585@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,71668585@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.235,30.0
Edinburgh,71812696@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,71812696@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0219,30.0
Edinburgh,71909564@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,72429059@N00,1,Edinburgh_26,Royal Museum,1,0.0,30.0
Edinburgh,73014677@N05,1,Edinburgh_6,Forth Road Bridge,1,0.3337,30.0
Edinburgh,7310714@N06,1,Edinburgh_6,Forth Road Bridge,1,0.0685,30.0
Edinburgh,73173768@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,73173768@N00,2,Edinburgh_6,Forth Road Bridge,1,0.2862,30.0
Edinburgh,7332125@N04,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,73422480@N00,1,Edinburgh_26,Royal Museum,1,0.0906,30.0
Edinburgh,73422480@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0029,30.0
Edinburgh,7354829@N03,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,7354829@N03,2,Edinburgh_6,Forth Road Bridge,1,0.4287,30.0
Edinburgh,7359973@N08,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,73613701@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,73788492@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,73788492@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.202,30.0
Edinburgh,7437393@N05,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,7447762@N05,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,74691311@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.0018,30.0
Edinburgh,74691311@N00,2,Edinburgh_26,Royal Museum,1,0.0001,30.0
Edinburgh,7512717@N06,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,7512717@N06,2,Edinburgh_26,Royal Museum,1,0.3005,30.0
Edinburgh,7512717@N06,3,Edinburgh_25,Craiglockhart Castle,1,0.2421,30.0
Edinburgh,75136617@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,75136617@N00,2,Edinburgh_26,Royal Museum,1,0.0248,30.0
Edinburgh,75181076@N00,1,Edinburgh_6,Forth Road Bridge,1,0.4129,30.0
Edinburgh,75286866@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,75286866@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.3741,30.0
Edinburgh,75601388@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,75873727@N00,1,Edinburgh_25,Craiglockhart Castle,1,0.5,30.0
Edinburgh,75951171@N02,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,7633518@N08,1,Edinburgh_25,Craiglockhart Castle,1,0.1436,30.0
Edinburgh,77036619@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,77036619@N00,2,Edinburgh_25,Craiglockhart Castle,1,0.0643,30.0
Edinburgh,77047514@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,77047514@N00,2,Edinburgh_26,Royal Museum,1,0.0242,30.0
Edinburgh,77047514@N00,3,Edinburgh_25,Craiglockhart Castle,1,0.0134,30.0
Edinburgh,77321230@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,77321230@N00,2,Edinburgh_26,Royal Museum,1,0.0569,30.0
Edinburgh,77456049@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
Edinburgh,77456049@N00,2,Edinburgh_26,Royal Museum,1,0.001,30.0
Edinburgh,77704116@N00,1,Edinburgh_6,Forth Road Bridge,1,0.5,30.0
